asin,prop_topic_1,prop_topic_2,prop_topic_3,prop_topic_4,prop_topic_5,prop_topic_6,prop_topic_7,prop_topic_8,prop_topic_9,prop_topic_10,prop_topic_11,prop_topic_12,prop_topic_13,prop_topic_14,prop_topic_15
0002006995,0.06603773584905663,0.0607966457023061,0.08385744234800838,0.056603773584905676,0.05031446540880505,0.0880503144654088,0.05870020964360589,0.07547169811320754,0.05345911949685536,0.04821802935010483,0.05031446540880505,0.0859538784067086,0.06708595387840673,0.05031446540880505,0.10482180293501046
0002051850,0.06906906906906908,0.0397897897897898,0.0367867867867868,0.0442942942942943,0.15015015015015015,0.04204204204204205,0.048048048048048055,0.08933933933933934,0.0945945945945946,0.1126126126126126,0.054054054054054064,0.04654654654654656,0.055555555555555566,0.0367867867867868,0.08033033033033032
0002008599,0.06495726495726496,0.05470085470085469,0.0871794871794872,0.09401709401709404,0.05982905982905984,0.058119658119658114,0.08376068376068377,0.05982905982905984,0.06324786324786326,0.06666666666666668,0.08376068376068377,0.058119658119658114,0.05299145299145298,0.05470085470085469,0.058119658119658114
0002160595,0.036885245901639344,0.05464480874316939,0.04371584699453551,0.2714025500910747,0.08515482695810565,0.02367941712204008,0.05783242258652094,0.04690346083788706,0.056010928961748634,0.03734061930783242,0.07969034608378871,0.02595628415300547,0.034608378870673966,0.08151183970856103,0.06466302367941712
0002005018,0.029589371980676325,0.059480676328502416,0.024154589371980683,0.06310386473429952,0.13768115942028986,0.026570048309178737,0.205012077294686,0.12016908212560384,0.036231884057971016,0.051630434782608696,0.04468599033816425,0.02264492753623188,0.05827294685990338,0.07518115942028986,0.04559178743961352
0001714384,0.06451612903225806,0.03942652329749103,0.21266427718040615,0.07407407407407407,0.048984468339307065,0.05615292712066906,0.058542413381123065,0.045400238948626034,0.06571087216248507,0.06332138590203107,0.05376344086021505,0.05376344086021506,0.04898446833930704,0.03942652329749103,0.07526881720430106
0002005395,0.06800766283524906,0.1810344827586207,0.09833971902937423,0.03799489144316731,0.033205619412515965,0.049169859514687095,0.10887611749680716,0.05587484035759899,0.04118773946360153,0.08269476372924649,0.052681992337164765,0.05395913154533845,0.031289910600255426,0.04565772669220945,0.060025542784163485
0002005379,0.05797101449275361,0.056360708534621565,0.0676328502415459,0.05314009661835748,0.05797101449275361,0.0853462157809984,0.07085346215781,0.05797101449275361,0.06280193236714976,0.06602254428341385,0.06602254428341386,0.08051529790660228,0.07890499194847021,0.0644122383252818,0.07407407407407407
000171287X,0.03872053872053871,0.02062289562289562,0.4385521885521884,0.024831649831649837,0.060185185185185175,0.03156565656565656,0.052188552188552166,0.028619528619528618,0.02651515151515152,0.07996632996632995,0.0404040404040404,0.03745791245791245,0.043350168350168326,0.03872053872053871,0.038299663299663285
0002154463,0.05246913580246915,0.09722222222222224,0.06481481481481484,0.05864197530864197,0.0601851851851852,0.04938271604938272,0.058641975308641986,0.06172839506172841,0.0601851851851852,0.05246913580246915,0.15123456790123455,0.05555555555555555,0.05246913580246913,0.06327160493827162,0.06172839506172841
0002154129,0.06193078324225865,0.08925318761384336,0.0655737704918033,0.05464480874316939,0.06193078324225866,0.056466302367941715,0.07103825136612023,0.0692167577413479,0.06375227686703097,0.0564663023679417,0.09836065573770494,0.0692167577413479,0.06010928961748632,0.06010928961748632,0.06193078324225865
0002180618,0.060457516339869274,0.08905228758169932,0.03921568627450981,0.09640522875816993,0.05718954248366012,0.06617647058823528,0.034313725490196074,0.04003267973856209,0.03839869281045752,0.08088235294117645,0.20996732026143786,0.045751633986928116,0.047385620915032685,0.045751633986928116,0.04901960784313725
0001713256,0.056754596322941664,0.03517186250999202,0.33333333333333337,0.041566746602717836,0.05115907274180657,0.05355715427657876,0.03597122302158275,0.05115907274180657,0.04396482813749003,0.056754596322941664,0.05115907274180657,0.038369304556354934,0.03916866506794566,0.027977617905675458,0.08393285371702637
0001939777,0.23817663817663814,0.06666666666666665,0.10313390313390317,0.0809116809116809,0.0415954415954416,0.03361823361823363,0.08945868945868947,0.09287749287749288,0.030769230769230774,0.033048433048433065,0.03133903133903135,0.042165242165242166,0.03361823361823363,0.051851851851851864,0.030769230769230774
000100039X,0.01066992083607122,0.006101567633530463,0.06258018085672269,0.2644638443005101,0.24409399543164684,0.005444475734534875,0.06947964579617638,0.006531806376920433,0.009167996495509877,0.20493444726055265,0.09632654338371044,0.004411902750398949,0.00440408022779186,0.004302387433899685,0.007087205482023845
0002221020,0.06410256410256411,0.06410256410256411,0.06623931623931625,0.06623931623931625,0.06837606837606837,0.06410256410256411,0.07051282051282054,0.06837606837606837,0.06623931623931625,0.06410256410256411,0.06837606837606837,0.06623931623931625,0.06837606837606837,0.06623931623931625,0.06837606837606837
0002214962,0.052991452991453,0.13675213675213674,0.056410256410256425,0.052991452991453,0.07008547008547011,0.0547008547008547,0.08717948717948723,0.05811965811965813,0.08888888888888892,0.05982905982905985,0.05128205128205128,0.06153846153846155,0.05811965811965813,0.05982905982905984,0.05128205128205128
0002222590,0.06378600823045269,0.06790123456790123,0.06790123456790123,0.06584362139917697,0.07407407407407411,0.0617283950617284,0.06378600823045269,0.06995884773662553,0.0761316872427984,0.06790123456790123,0.06584362139917697,0.06378600823045269,0.06378600823045269,0.06584362139917697,0.0617283950617284
0002216973,0.06952566601689407,0.059779077322936976,0.056530214424951264,0.03053931124106564,0.042235217673814184,0.03443794671864848,0.059779077322936976,0.16244314489928527,0.07667316439246262,0.0870695256660169,0.052631578947368425,0.08836907082521116,0.059779077322936976,0.04483430799220273,0.07537361923326835
0002179687,0.04629629629629629,0.052910052910052914,0.1653439153439153,0.047619047619047616,0.0582010582010582,0.04497354497354498,0.06216931216931217,0.05423280423280425,0.047619047619047616,0.0582010582010582,0.1534391534391534,0.04629629629629629,0.04894179894179895,0.06481481481481483,0.04894179894179895
0001712691,0.05344585091420535,0.050632911392405056,0.1954992967651195,0.0520393811533052,0.057665260196905765,0.05485232067510548,0.10970464135021096,0.050632911392405056,0.049226441631504914,0.057665260196905765,0.049226441631504914,0.06047819971870605,0.05344585091420535,0.050632911392405056,0.05485232067510548
0002227282,0.06718346253229975,0.07622739018087855,0.047803617571059435,0.04651162790697673,0.08656330749354005,0.06459948320413438,0.05426356589147288,0.06072351421188631,0.06072351421188631,0.07493540051679587,0.059431524547803614,0.06589147286821705,0.0904392764857881,0.08397932816537468,0.06072351421188631
0002219247,0.07088122605363985,0.05747126436781608,0.06321839080459771,0.05747126436781608,0.06321839080459771,0.05938697318007662,0.06321839080459771,0.06513409961685825,0.06896551724137931,0.06321839080459771,0.05938697318007662,0.06513409961685825,0.10153256704980844,0.06704980842911877,0.07471264367816094
000217734X,0.0572737686139748,0.1065292096219931,0.048109965635738834,0.056128293241695305,0.06758304696449026,0.07903780068728522,0.06987399770904926,0.04009163802978235,0.04009163802978236,0.048109965635738834,0.16265750286368838,0.04238258877434136,0.061855670103092786,0.07216494845360825,0.048109965635738834
000161102X,0.059483726150392824,0.060606060606060615,0.1481481481481481,0.0707070707070707,0.08754208754208752,0.059483726150392824,0.058361391694725026,0.05499438832772166,0.057239057239057235,0.053872053872053884,0.0606060606060606,0.059483726150392824,0.06958473625140292,0.053872053872053884,0.04601571268237934
0001983679,0.03869047619047618,0.03373015873015873,0.4735449735449736,0.02083333333333334,0.10846560846560847,0.06481481481481483,0.04563492063492063,0.02083333333333334,0.028769841269841268,0.022817460317460327,0.038359788359788365,0.01984126984126985,0.0343915343915344,0.023478835978835988,0.025793650793650792
0002242052,0.04317055909412598,0.05307855626326965,0.04883227176220807,0.02689313517338996,0.04953998584571834,0.08492569002123143,0.08492569002123143,0.05095541401273886,0.06510969568294409,0.056617126680820966,0.035385704175513115,0.09766454352441614,0.09483368719037508,0.15357395612172686,0.054493984430290174
0002226618,0.05295138888888889,0.18055555555555552,0.03819444444444444,0.044270833333333336,0.09982638888888884,0.0390625,0.03559027777777777,0.16840277777777776,0.03993055555555556,0.042534722222222224,0.05555555555555555,0.03298611111111111,0.034722222222222224,0.0928819444444444,0.042534722222222224
0002247224,0.20601851851851852,0.0470679012345679,0.0632716049382716,0.037808641975308636,0.05169753086419753,0.04938271604938272,0.057870370370370364,0.07175925925925926,0.0455246913580247,0.06635802469135801,0.058641975308641965,0.0655864197530864,0.05169753086419753,0.054783950617283965,0.07253086419753088
000171337X,0.06296296296296297,0.059259259259259275,0.0981481481481482,0.057407407407407414,0.059259259259259275,0.08148148148148153,0.06851851851851855,0.07222222222222226,0.06481481481481483,0.06666666666666668,0.06296296296296297,0.06481481481481483,0.06481481481481483,0.05555555555555556,0.06111111111111112
0002251760,0.04523809523809525,0.03730158730158732,0.06746031746031746,0.039682539682539694,0.2833333333333333,0.05952380952380953,0.04841269841269842,0.0380952380952381,0.032539682539682535,0.051587301587301584,0.09365079365079364,0.04206349206349208,0.07063492063492062,0.055555555555555566,0.03492063492063493
0002211505,0.05320813771517996,0.05320813771517996,0.07981220657276998,0.04694835680751172,0.07042253521126761,0.053208137715179966,0.06885758998435056,0.057902973395931125,0.10015649452269172,0.06259780907668233,0.06729264475743349,0.07042253521126761,0.07042253521126762,0.08294209702660407,0.06259780907668233
0001955071,0.030006523157208087,0.019569471624266144,0.4985866492715809,0.011959121548162649,0.028919330289193305,0.020656664492280933,0.1106762339639052,0.042835398999782566,0.021526418786692758,0.030006523157208094,0.022831050228310504,0.066101326375299,0.031311154598825844,0.011741682974559691,0.053272450532724516
0002255030,0.07189542483660133,0.07843137254901959,0.0669934640522876,0.06535947712418301,0.08986928104575165,0.062091503267973865,0.07026143790849675,0.06535947712418301,0.05555555555555554,0.07352941176470587,0.06535947712418301,0.05555555555555554,0.05718954248366012,0.060457516339869274,0.06209150326797385
0001712713,0.06578947368421054,0.05994152046783625,0.18128654970760227,0.05116959064327484,0.05409356725146197,0.05994152046783625,0.05116959064327484,0.05555555555555556,0.05409356725146198,0.07309941520467836,0.06578947368421054,0.05994152046783625,0.05847953216374269,0.046783625730994136,0.0628654970760234
0002162687,0.05343511450381679,0.04071246819338422,0.2750212044105173,0.030322307039864282,0.1927480916030534,0.0470737913486005,0.08863443596268021,0.03138252756573367,0.01759966072943172,0.041560644614079725,0.039440203562340966,0.04834605597964376,0.02905004240882102,0.029898218829516526,0.03477523324851569
0002256312,0.06285714285714286,0.3003174603174603,0.053968253968253985,0.02857142857142858,0.06349206349206349,0.05841269841269842,0.02984126984126985,0.053333333333333344,0.04063492063492065,0.03873015873015875,0.043174603174603185,0.06857142857142856,0.08634920634920636,0.039365079365079374,0.032380952380952385
0002151731,0.06150793650793649,0.09722222222222224,0.05952380952380953,0.07142857142857144,0.08333333333333334,0.0615079365079365,0.06150793650793649,0.05952380952380953,0.05952380952380953,0.0753968253968254,0.06547619047619048,0.06150793650793649,0.0615079365079365,0.05952380952380953,0.06150793650793649
0002259834,0.04867724867724869,0.03915343915343916,0.05925925925925926,0.07513227513227512,0.04656084656084655,0.091005291005291,0.0708994708994709,0.04867724867724869,0.06984126984126984,0.09735449735449736,0.056084656084656084,0.05925925925925926,0.09417989417989417,0.04338624338624338,0.1005291005291005
0002241447,0.06739526411657559,0.06375227686703096,0.07468123861566484,0.05464480874316938,0.08561020036429874,0.07285974499089254,0.06557377049180331,0.056466302367941715,0.058287795992714025,0.0692167577413479,0.06557377049180327,0.0564663023679417,0.08925318761384338,0.05464480874316938,0.0655737704918033
0001712810,0.04375000000000001,0.03611111111111112,0.19861111111111115,0.03680555555555557,0.0625,0.03611111111111112,0.04444444444444445,0.05763888888888888,0.05347222222222222,0.08749999999999998,0.07013888888888888,0.04305555555555556,0.05486111111111111,0.07638888888888888,0.09861111111111112
0002247437,0.5380710659898478,0.03496897913141568,0.013395375070501972,0.017343485617597288,0.03482797518330514,0.023829667230682458,0.02256063169768753,0.01649746192893401,0.025803722504230124,0.06824591088550479,0.0368020304568528,0.05188945290468133,0.050620417371686405,0.04300620417371687,0.022137619853355897
0002252317,0.06102003642987251,0.04280510018214937,0.07194899817850636,0.04553734061930784,0.040072859744990905,0.04098360655737705,0.04826958105646631,0.05919854280510019,0.052823315118397086,0.07559198542805101,0.040072859744990905,0.055555555555555566,0.14845173041894355,0.17030965391621128,0.04735883424408015
000171760X,0.06198830409356726,0.04444444444444445,0.18479532163742685,0.03976608187134503,0.04444444444444445,0.04678362573099415,0.11111111111111108,0.06549707602339183,0.05263157894736843,0.051461988304093584,0.07836257309941523,0.054970760233918135,0.054970760233918135,0.047953216374269005,0.0608187134502924
0002250519,0.04510451045104512,0.05500550055005501,0.07700770077007701,0.04950495049504952,0.059405940594059424,0.04290429042904291,0.0385038503850385,0.04730473047304731,0.0385038503850385,0.03630363036303631,0.3201320132013201,0.044004400440044,0.04180418041804182,0.06930693069306931,0.035203520352035195
0002316196,0.03730158730158732,0.04206349206349208,0.047619047619047616,0.047619047619047616,0.06111111111111111,0.04841269841269842,0.07460317460317459,0.07857142857142857,0.051587301587301584,0.053968253968253985,0.05396825396825397,0.043650793650793655,0.25,0.04920634920634921,0.06031746031746031
0002255103,0.0634920634920635,0.05996472663139329,0.09347442680776016,0.07231040564373897,0.07054673721340388,0.054673721340388004,0.09700176366843036,0.0617283950617284,0.0582010582010582,0.07054673721340389,0.0670194003527337,0.0582010582010582,0.0564373897707231,0.0564373897707231,0.05996472663139329
0002257556,0.004963898916967509,0.15405635780184515,0.005114320096269554,0.06794023265142399,0.14465503409546732,0.005264741275571601,0.15573606097071802,0.03246590453269154,0.006618531889290012,0.27248796630565586,0.009351183313277176,0.002958283192940232,0.05538006417970317,0.07872041716807061,0.004287003610108304
0002318075,0.03132832080200501,0.03091060985797828,0.07059314954051796,0.04720133667502088,0.04218880534670007,0.03467000835421888,0.028822055137844613,0.046365914786967416,0.03675856307435255,0.02965747702589808,0.06182121971595656,0.035505430242272346,0.3078529657477026,0.0810359231411863,0.11528822055137845
0002259524,0.1527777777777778,0.04253472222222223,0.1267361111111111,0.03472222222222224,0.1293402777777778,0.062499999999999986,0.059895833333333336,0.04166666666666667,0.03559027777777778,0.04600694444444445,0.05034722222222223,0.05381944444444445,0.07291666666666667,0.03298611111111112,0.058159722222222224
0002318350,0.04547251878212731,0.019375247133254253,0.034796362198497424,0.02491103202846975,0.07433768287860815,0.041518386714116236,0.04270462633451955,0.038750494266508485,0.048240411229735054,0.08620007908264135,0.03835508105970738,0.03479636219849742,0.3538948200869909,0.06287069988137603,0.05377619612495056
0002247402,0.3673504273504274,0.04444444444444446,0.019658119658119658,0.04273504273504275,0.05179487179487181,0.02735042735042736,0.02581196581196582,0.04136752136752138,0.02598290598290599,0.15897435897435905,0.0418803418803419,0.05042735042735045,0.057435897435897464,0.019829059829059838,0.02495726495726496
0002550296,0.04612159329140462,0.04821802935010483,0.07547169811320756,0.04402515723270442,0.045073375262054516,0.047169811320754734,0.0440251572327044,0.042976939203354304,0.04297693920335429,0.048218029350104816,0.3144654088050314,0.05555555555555556,0.0429769392033543,0.05345911949685535,0.049266247379454925
0002171856,0.06026365348399248,0.06967984934086631,0.08474576271186443,0.058380414312617715,0.07909604519774012,0.08662900188323923,0.062146892655367235,0.05649717514124294,0.05649717514124294,0.06026365348399248,0.058380414312617715,0.058380414312617715,0.07344632768361585,0.0753295668549906,0.06026365348399248
0002250101,0.05258693808312128,0.3401187446988974,0.03774385072094996,0.044105173876166234,0.07379134860050891,0.043681085665818485,0.03604749787955895,0.037319762510602206,0.02968617472434267,0.043681085665818485,0.04877014418999151,0.04877014418999151,0.0631891433418151,0.06530958439355386,0.03519932145886344
0002251337,0.061191626409017714,0.07407407407407407,0.05475040257648952,0.05636070853462157,0.07085346215781,0.05152979066022542,0.06602254428341386,0.0611916264090177,0.061191626409017714,0.06280193236714976,0.1545893719806763,0.05475040257648953,0.06602254428341385,0.05314009661835749,0.05152979066022543
0002552868,0.0644122383252818,0.08373590982286636,0.0676328502415459,0.05152979066022542,0.06280193236714976,0.05797101449275361,0.05475040257648952,0.0644122383252818,0.06763285024154589,0.07246376811594203,0.053140096618357474,0.06119162640901773,0.07085346215781,0.10144927536231883,0.06602254428341386
0002311216,0.08205128205128208,0.06153846153846155,0.05982905982905984,0.05811965811965813,0.0564102564102564,0.06666666666666668,0.05982905982905984,0.06153846153846155,0.05982905982905984,0.07521367521367524,0.06495726495726496,0.06495726495726498,0.10769230769230773,0.06324786324786327,0.05811965811965813
0001053655,0.052681992337164765,0.05747126436781611,0.050766283524904234,0.07471264367816093,0.09674329501915707,0.040229885057471285,0.092911877394636,0.08908045977011493,0.045977011494252894,0.06800766283524906,0.06609195402298851,0.04406130268199235,0.07183908045977011,0.07758620689655173,0.07183908045977011
0002315963,0.017777777777777778,0.017142857142857144,0.0433862433862434,0.020105820105820103,0.2397883597883598,0.02052910052910053,0.022857142857142857,0.04275132275132276,0.027724867724867732,0.028359788359788363,0.0344973544973545,0.03957671957671959,0.4076190476190476,0.012910052910052913,0.024973544973544967
0002261839,0.0589225589225589,0.05723905723905723,0.06397306397306396,0.0622895622895623,0.06734006734006734,0.0589225589225589,0.11616161616161615,0.06902356902356901,0.06397306397306397,0.07070707070707072,0.05555555555555555,0.06734006734006732,0.05723905723905723,0.057239057239057235,0.07407407407407407
0002261499,0.05688888888888888,0.06311111111111113,0.07555555555555556,0.050666666666666665,0.08266666666666665,0.06577777777777777,0.10488888888888884,0.046222222222222234,0.0488888888888889,0.06755555555555555,0.05511111111111111,0.06488888888888887,0.08177777777777777,0.07377777777777778,0.06222222222222223
0002550326,0.06262626262626263,0.07272727272727278,0.07070707070707072,0.06464646464646466,0.060606060606060615,0.060606060606060615,0.07272727272727274,0.06464646464646466,0.06262626262626263,0.06464646464646466,0.08080808080808084,0.06464646464646467,0.06464646464646466,0.060606060606060615,0.07272727272727274
0002238594,0.06388888888888887,0.12361111111111107,0.056944444444444436,0.05833333333333333,0.06111111111111112,0.05138888888888889,0.05972222222222224,0.06111111111111112,0.06944444444444442,0.05833333333333333,0.056944444444444436,0.045833333333333316,0.06527777777777778,0.10416666666666664,0.06388888888888887
0002000601,0.032490974729241874,0.046931407942238254,0.05455274769354191,0.0842358604091456,0.02326514239871641,0.022061772964300043,0.1961492178098676,0.046129161652627336,0.025270758122743684,0.06217408744484556,0.023666265543521862,0.03088648215002005,0.15162454873646206,0.1760930605695948,0.024468511833132773
0001837397,0.061728395061728385,0.061728395061728385,0.06584362139917696,0.061728395061728385,0.08024691358024695,0.0740740740740741,0.06378600823045268,0.06378600823045268,0.0740740740740741,0.06584362139917696,0.061728395061728385,0.06584362139917696,0.06584362139917696,0.06378600823045269,0.06995884773662553
0002310015,0.010530785562632695,0.016560509554140127,0.019957537154989387,0.010559094125973108,0.0964189667374381,0.010106157112526536,0.01443736730360934,0.08478414720452937,0.027742392073602268,0.02309978768577495,0.03498938428874735,0.005944798301486201,0.5913658881811749,0.016702052370842182,0.03680113234253362
0002554755,0.06763285024154589,0.049919484702093384,0.061191626409017714,0.0611916264090177,0.06441223832528181,0.07246376811594203,0.04991948470209338,0.053140096618357474,0.06602254428341385,0.05797101449275361,0.1578099838969404,0.05797101449275361,0.057971014492753624,0.05475040257648952,0.06763285024154587
0002558351,0.03642987249544628,0.14450516089860355,0.03521554341226473,0.296903460837887,0.0461445051608986,0.03157255616272011,0.026108075288403164,0.04371584699453553,0.03642987249544628,0.041287188828172436,0.04735883424408015,0.03703703703703705,0.024893746205221626,0.09836065573770493,0.05403764420157863
0002558173,0.06500377928949358,0.26530612244897955,0.056689342403628114,0.04610733182161754,0.08012093726379438,0.05744520030234315,0.04232804232804233,0.056689342403628114,0.0491307634164777,0.04383975812547242,0.06802721088435372,0.04308390022675737,0.05139833711262284,0.033257747543461835,0.041572184429327294
0002261952,0.05679012345679011,0.05925925925925925,0.03950617283950618,0.04320987654320988,0.12407407407407407,0.04876543209876543,0.09938271604938273,0.06728395061728394,0.040123456790123455,0.09382716049382717,0.1197530864197531,0.038271604938271614,0.0728395061728395,0.032098765432098775,0.06481481481481481
0002317184,0.01730876605248465,0.03629257398101619,0.06979341150195423,0.12339475153545505,0.09380234505862646,0.06030150753768845,0.07509771077610274,0.10301507537688442,0.031825795644891124,0.0231714126186488,0.05388051367950866,0.031825795644891124,0.15438302624232272,0.09994416527079844,0.025963149078726964
0002258757,0.06335282651072126,0.2943469785575049,0.050682261208577016,0.03996101364522418,0.06432748538011697,0.040935672514619895,0.04678362573099416,0.061403508771929835,0.053606237816764137,0.04873294346978559,0.037037037037037035,0.05263157894736843,0.057504873294347,0.053606237816764137,0.03508771929824561
0002247399,0.5098647573587907,0.01665340758419517,0.005171042163882257,0.018721824449748074,0.06653407584195173,0.02948819941660036,0.006178732431715725,0.006125696101829754,0.01453195438875629,0.17674356934500124,0.01991514187218244,0.038053566693184826,0.04630071599045344,0.03977724741447889,0.005940068947228852
0002261596,0.027822944896115632,0.0841915085817525,0.04643179765130985,0.013640469738030715,0.11219512195121953,0.027913279132791333,0.07777777777777779,0.030352303523035237,0.019873532068654026,0.09756097560975613,0.008491418247515809,0.027822944896115632,0.11138211382113823,0.30108401084010844,0.013459801264679315
0002727463,0.07122507122507124,0.24420024420024425,0.040293040293040296,0.09442409442409444,0.06552706552706554,0.08669108669108673,0.027676027676027684,0.07326007326007329,0.03337403337403338,0.026455026455026464,0.05657305657305658,0.03337403337403338,0.042735042735042736,0.07203907203907206,0.03215303215303217
0002558068,0.06349206349206349,0.07142857142857144,0.06825396825396825,0.0873015873015873,0.06825396825396825,0.05555555555555556,0.06666666666666668,0.06507936507936507,0.060317460317460325,0.055555555555555546,0.07936507936507937,0.053968253968253964,0.05873015873015872,0.08412698412698412,0.061904761904761914
0002255456,0.04861111111111111,0.025584795321637432,0.05957602339181287,0.02412280701754387,0.046052631578947366,0.044590643274853785,0.2006578947368421,0.03910818713450292,0.04714912280701755,0.20321637426900588,0.04568713450292397,0.04751461988304095,0.09831871345029244,0.023026315789473686,0.046783625730994136
000231312X,0.05376344086021505,0.057347670250896064,0.05973715651135007,0.04062126642771803,0.09916367980884107,0.07048984468339307,0.05973715651135007,0.05615292712066906,0.057347670250896064,0.05376344086021506,0.07048984468339307,0.05973715651135007,0.1362007168458781,0.062126642771804075,0.06332138590203107
0004111176,0.06666666666666668,0.061904761904761914,0.07460317460317463,0.05555555555555556,0.07301587301587302,0.057142857142857134,0.0761904761904762,0.08095238095238096,0.06666666666666668,0.06984126984126984,0.049206349206349184,0.06984126984126986,0.05238095238095238,0.09206349206349207,0.053968253968253964
0002621037,0.03213507625272332,0.12200435729847495,0.03376906318082789,0.048474945533769055,0.18137254901960784,0.053376906318082784,0.06644880174291938,0.053376906318082784,0.07244008714596949,0.0659041394335512,0.05283224400871458,0.04738562091503268,0.04738562091503268,0.08660130718954248,0.036492374727668864
0002711184,0.026590693257359927,0.08879392212725548,0.031813865147198486,0.037511870845204166,0.3808167141500475,0.06030389363722696,0.027540360873694214,0.045109211775878434,0.02089268755935423,0.034188034188034185,0.08547008547008547,0.037037037037037035,0.051756885090218425,0.033238366571699915,0.0389363722697056
0002158663,0.056209150326797415,0.15163398692810456,0.05359477124183008,0.05490196078431375,0.045751633986928116,0.0758169934640523,0.08104575163398695,0.0627450980392157,0.05359477124183008,0.04836601307189543,0.07058823529411767,0.05490196078431374,0.04705882352941177,0.07843137254901962,0.06535947712418302
0002254425,0.04058549567531604,0.03127079174983367,0.07385229540918163,0.04590818363273454,0.0439121756487026,0.039254823685961414,0.04324683965402529,0.038589487691284105,0.07584830339321356,0.08250166333998668,0.04191616766467066,0.08516300731869593,0.10512308715901528,0.08649367930805052,0.16633399866932802
0002255081,0.06513409961685825,0.06896551724137932,0.05747126436781608,0.05747126436781608,0.078544061302682,0.05938697318007662,0.06130268199233716,0.07471264367816094,0.06321839080459771,0.06513409961685825,0.06321839080459771,0.0727969348659004,0.08045977011494257,0.06321839080459771,0.06896551724137932
0002246791,0.0465686274509804,0.19689542483660127,0.036764705882352935,0.11846405228758168,0.05147058823529412,0.07271241830065359,0.05637254901960784,0.04901960784313725,0.04901960784313725,0.07598039215686272,0.044934640522875824,0.06127450980392155,0.03839869281045751,0.04901960784313725,0.053104575163398685
0002257610,0.05211406096361849,0.1052114060963618,0.048180924287118974,0.05309734513274336,0.16912487708947882,0.06882989183874139,0.06489675516224189,0.04031465093411996,0.046214355948869225,0.06489675516224189,0.10324483775811208,0.04621435594886923,0.04228121927236971,0.04621435594886923,0.049164208456243856
